drug_id,smiles,hsa_id
D00380,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,hsa1565
D00380,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,hsa1571
D00380,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,hsa1572
D00380,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,hsa1573
D00380,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,hsa1576
D00380,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,hsa1577
D00380,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,hsa1579
D00380,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,hsa1580
D00380,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,hsa1581
D00380,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,hsa1582
D00380,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,hsa1583
D00380,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,hsa1584
D00380,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,hsa1585
D00380,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,hsa1586
D00380,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,hsa1588
D00380,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,hsa1589
D00380,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,hsa1593
D00380,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,hsa1594
D00380,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,hsa1595
D00380,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,hsa199974
D00380,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,hsa260293
D00380,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,hsa284541
D00380,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,hsa29785
D00380,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,hsa4051
D00380,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,hsa51004
D00380,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,hsa51302
D00380,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,hsa5740
D00380,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,hsa64816
D00380,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,hsa8529
D00380,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,hsa9023
D00380,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,hsa9420
D03378,CNC(=O)ON(C(C)=O)C(=O)NC,hsa6240
D00417,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,hsa5138
D00417,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,hsa5158
D00417,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,hsa5149
D00417,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,hsa10846
D00417,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,hsa5168
D00417,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,hsa5141
D00417,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,hsa10924
D00417,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,hsa5151
D00417,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,hsa5332
D00417,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,hsa5150
D00417,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,hsa5146
D00417,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,hsa5139
D00417,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,hsa5152
D00417,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,hsa8654
D00417,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,hsa133121
D00417,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,hsa5336
D00417,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,hsa306
D00417,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,hsa6610
D00417,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,hsa5338
D00417,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,hsa5335
D00417,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,hsa2822
D00417,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,hsa5137
D00417,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,hsa5142
D00417,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,hsa339221
D00417,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,hsa51095
D00417,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,hsa8622
D00417,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,hsa5136
D00417,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,hsa1267
D00417,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,hsa5333
D00417,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,hsa5337
D00417,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,hsa5167
D00417,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,hsa5148
D00417,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,hsa5143
D00417,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,hsa55512
D00417,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,hsa5330
D00417,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,hsa5145
D00417,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,hsa23236
D00417,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,hsa55775
D00417,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,hsa6609
D00417,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,hsa5144
D00417,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,hsa5169
D00417,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,hsa51172
D00417,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,hsa27115
D00417,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,hsa84812
D00417,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,hsa5331
D00417,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,hsa50940
D00417,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,hsa5140
D00417,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,hsa5147
D10529,CCOP(=O)(OCC)Oc1ccc([N+](=O)[O-])cc1,hsa43
D11130,CN1CCN(c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCCC3)CNC5=O)nc2)CC1,hsa1019
D11130,CN1CCN(c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCCC3)CNC5=O)nc2)CC1,hsa1021
D02365,Oc1nc(O)c2cn[nH]c2n1,hsa7498
D05906,CC(C)CN(C)c1ccccc1CS(=O)c1nc2ccccc2[nH]1,hsa495
D05906,CC(C)CN(C)c1ccccc1CS(=O)c1nc2ccccc2[nH]1,hsa496
DB09333,CN(C)C=Nc1c(I)cc(I)c(CCC(=O)O)c1I,hsa1735
D00542,FC(F)(F)C(Cl)Br,hsa4535
D00542,FC(F)(F)C(Cl)Br,hsa27032
D00542,FC(F)(F)C(Cl)Br,hsa513
D00542,FC(F)(F)C(Cl)Br,hsa10858
D00542,FC(F)(F)C(Cl)Br,hsa1543
D00542,FC(F)(F)C(Cl)Br,hsa1544
D00542,FC(F)(F)C(Cl)Br,hsa1545
D00542,FC(F)(F)C(Cl)Br,hsa1548
D00542,FC(F)(F)C(Cl)Br,hsa1549
D00542,FC(F)(F)C(Cl)Br,hsa1551
D00542,FC(F)(F)C(Cl)Br,hsa1553
D00542,FC(F)(F)C(Cl)Br,hsa1555
D00542,FC(F)(F)C(Cl)Br,hsa1557
D00542,FC(F)(F)C(Cl)Br,hsa1558
D00542,FC(F)(F)C(Cl)Br,hsa1559
D00542,FC(F)(F)C(Cl)Br,hsa1562
D00542,FC(F)(F)C(Cl)Br,hsa1565
D00542,FC(F)(F)C(Cl)Br,hsa1572
D00542,FC(F)(F)C(Cl)Br,hsa1573
D00542,FC(F)(F)C(Cl)Br,hsa1576
D00542,FC(F)(F)C(Cl)Br,hsa1577
D00542,FC(F)(F)C(Cl)Br,hsa1579
D00542,FC(F)(F)C(Cl)Br,hsa1580
D00542,FC(F)(F)C(Cl)Br,hsa1581
D00542,FC(F)(F)C(Cl)Br,hsa1582
D00542,FC(F)(F)C(Cl)Br,hsa1583
D00542,FC(F)(F)C(Cl)Br,hsa1584
D00542,FC(F)(F)C(Cl)Br,hsa1585
D00542,FC(F)(F)C(Cl)Br,hsa1586
D00542,FC(F)(F)C(Cl)Br,hsa1588
D00542,FC(F)(F)C(Cl)Br,hsa1589
D00542,FC(F)(F)C(Cl)Br,hsa1593
D00542,FC(F)(F)C(Cl)Br,hsa1594
D00542,FC(F)(F)C(Cl)Br,hsa1595
D00542,FC(F)(F)C(Cl)Br,hsa199974
D00542,FC(F)(F)C(Cl)Br,hsa260293
D00542,FC(F)(F)C(Cl)Br,hsa284541
D00542,FC(F)(F)C(Cl)Br,hsa29785
D00542,FC(F)(F)C(Cl)Br,hsa4051
D00542,FC(F)(F)C(Cl)Br,hsa51004
D00542,FC(F)(F)C(Cl)Br,hsa51302
D00542,FC(F)(F)C(Cl)Br,hsa5740
D00542,FC(F)(F)C(Cl)Br,hsa64816
D00542,FC(F)(F)C(Cl)Br,hsa8529
D00542,FC(F)(F)C(Cl)Br,hsa9023
D00542,FC(F)(F)C(Cl)Br,hsa9420
D02008,CN1CC(=O)N2C(Cc3c([nH]c4ccccc34)C2c2ccc3c(c2)OCO3)C1=O,hsa8654
D02008,CN1CC(=O)N2C(Cc3c([nH]c4ccccc34)C2c2ccc3c(c2)OCO3)C1=O,hsa50940
D02008,CN1CC(=O)N2C(Cc3c([nH]c4ccccc34)C2c2ccc3c(c2)OCO3)C1=O,hsa10846
D02008,CN1CC(=O)N2C(Cc3c([nH]c4ccccc34)C2c2ccc3c(c2)OCO3)C1=O,hsa27115
D02008,CN1CC(=O)N2C(Cc3c([nH]c4ccccc34)C2c2ccc3c(c2)OCO3)C1=O,hsa5136
D02008,CN1CC(=O)N2C(Cc3c([nH]c4ccccc34)C2c2ccc3c(c2)OCO3)C1=O,hsa5137
D02008,CN1CC(=O)N2C(Cc3c([nH]c4ccccc34)C2c2ccc3c(c2)OCO3)C1=O,hsa5138
D02008,CN1CC(=O)N2C(Cc3c([nH]c4ccccc34)C2c2ccc3c(c2)OCO3)C1=O,hsa5140
D02008,CN1CC(=O)N2C(Cc3c([nH]c4ccccc34)C2c2ccc3c(c2)OCO3)C1=O,hsa5141
D02008,CN1CC(=O)N2C(Cc3c([nH]c4ccccc34)C2c2ccc3c(c2)OCO3)C1=O,hsa5142
D02008,CN1CC(=O)N2C(Cc3c([nH]c4ccccc34)C2c2ccc3c(c2)OCO3)C1=O,hsa5143
D02008,CN1CC(=O)N2C(Cc3c([nH]c4ccccc34)C2c2ccc3c(c2)OCO3)C1=O,hsa5144
D02008,CN1CC(=O)N2C(Cc3c([nH]c4ccccc34)C2c2ccc3c(c2)OCO3)C1=O,hsa5147
D02008,CN1CC(=O)N2C(Cc3c([nH]c4ccccc34)C2c2ccc3c(c2)OCO3)C1=O,hsa5148
D02008,CN1CC(=O)N2C(Cc3c([nH]c4ccccc34)C2c2ccc3c(c2)OCO3)C1=O,hsa5149
D02008,CN1CC(=O)N2C(Cc3c([nH]c4ccccc34)C2c2ccc3c(c2)OCO3)C1=O,hsa5150
D02008,CN1CC(=O)N2C(Cc3c([nH]c4ccccc34)C2c2ccc3c(c2)OCO3)C1=O,hsa5151
D02008,CN1CC(=O)N2C(Cc3c([nH]c4ccccc34)C2c2ccc3c(c2)OCO3)C1=O,hsa5152
D02008,CN1CC(=O)N2C(Cc3c([nH]c4ccccc34)C2c2ccc3c(c2)OCO3)C1=O,hsa8622
D01974,Cc1nc(C2CCCCC2)c(-c2ccc(S(N)(=O)=O)c(F)c2)o1,hsa5743
D01974,Cc1nc(C2CCCCC2)c(-c2ccc(S(N)(=O)=O)c(F)c2)o1,hsa5742
D01404,CC(C)COC(=O)OCN1C(=O)CN(CCN2CC(=O)N(COC(=O)OCC(C)C)C(=O)C2)CC1=O,hsa7155
D01404,CC(C)COC(=O)OCN1C(=O)CN(CCN2CC(=O)N(COC(=O)OCC(C)C)C(=O)C2)CC1=O,hsa7153
D01180,CC12CCC3C(CCC45OC4C(O)=C(C#N)CC35C)C1CCC2O,hsa3283
D01180,CC12CCC3C(CCC45OC4C(O)=C(C#N)CC35C)C1CCC2O,hsa3284
D11408,O.O.O.O=C(c1ccc(NS(=O)(=O)c2cccc3cccnc23)cc1)N1CCN(CC2CC2)CC1.O=C(c1ccc(NS(=O)(=O)c2cccc3cccnc23)cc1)N1CCN(CC2CC2)CC1.O=S(=O)(O)O,hsa5315
D11361,C=CCn1c(=O)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc2n1-c1cccc(C(C)(C)O)n1,hsa7465
D07140,COc1ccc(C(=O)NCc2cccnc2)cc1C(=O)NCc1cccnc1,hsa6916
DB14481,O.O.O=P([O-])([O-])O.[Ca+2],hsa9104
D03787,Cl.NCc1c[nH]c(=S)n1C1CCc2c(F)cc(F)cc2C1.O,hsa1621
D08372,COP(=S)(OC)SCN1C(=O)c2ccccc2C1=O,hsa43
D02671,CN1CCCCC1CCN1c2ccccc2Sc2ccc(S(C)=O)cc21,hsa1565
D01688,CC(=Cc1ccccc1)C=C1SC(=S)N(CC(=O)O)C1=O,hsa231
D10026,CC(C)CC(C(=O)NC(C(=O)OC1CCCC1)c1ccccc1)C(O)C(=O)NO,hsa290
D10157,CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1.O=P(O)(O)O,hsa10038
D10157,CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1.O=P(O)(O)O,hsa142
D10157,CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1.O=P(O)(O)O,hsa10039
D01981,CCOC(=O)CNC(C(=O)N1CCC1C(=O)NCc1ccc(C(=N)NO)cc1)C1CCCCC1,hsa2147
D00434,CCC(C)(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,hsa3156
D00434,CCC(C)(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,hsa1576
D00434,CCC(C)(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,hsa3066
D11412,CC(C(=O)Nc1ccc(Cl)cc1)C1CCC(c2ccnc3ccc(F)cc23)CC1,hsa3620
D03350,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1.Cl.Cl,hsa1956
D03350,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1.Cl.Cl,hsa2064
D03350,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1.Cl.Cl,hsa2065
D03350,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1.Cl.Cl,hsa2066
D03350,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1.Cl.Cl,hsa10461
D03350,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1.Cl.Cl,hsa1436
D03350,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1.Cl.Cl,hsa1969
D03350,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1.Cl.Cl,hsa2041
D03350,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1.Cl.Cl,hsa2042
D03350,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1.Cl.Cl,hsa2043
D03350,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1.Cl.Cl,hsa2044
D03350,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1.Cl.Cl,hsa2045
D03350,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1.Cl.Cl,hsa2046
D03350,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1.Cl.Cl,hsa2047
D03350,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1.Cl.Cl,hsa2048
D03350,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1.Cl.Cl,hsa2049
D03350,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1.Cl.Cl,hsa2050
D03350,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1.Cl.Cl,hsa2051
D03350,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1.Cl.Cl,hsa2260
D03350,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1.Cl.Cl,hsa2261
D03350,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1.Cl.Cl,hsa2263
D03350,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1.Cl.Cl,hsa2264
D03350,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1.Cl.Cl,hsa2321
D03350,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1.Cl.Cl,hsa2322
D03350,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1.Cl.Cl,hsa2324
D03350,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1.Cl.Cl,hsa238
D03350,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1.Cl.Cl,hsa285220
D03350,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1.Cl.Cl,hsa3480
D03350,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1.Cl.Cl,hsa3643
D03350,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1.Cl.Cl,hsa3645
D03350,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1.Cl.Cl,hsa3791
D03350,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1.Cl.Cl,hsa3815
D03350,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1.Cl.Cl,hsa4058
D03350,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1.Cl.Cl,hsa4233
D03350,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1.Cl.Cl,hsa4486
D03350,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1.Cl.Cl,hsa4593
D03350,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1.Cl.Cl,hsa4914
D03350,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1.Cl.Cl,hsa4915
D03350,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1.Cl.Cl,hsa4916
D03350,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1.Cl.Cl,hsa4919
D03350,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1.Cl.Cl,hsa4920
D03350,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1.Cl.Cl,hsa4921
D03350,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1.Cl.Cl,hsa5156
D03350,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1.Cl.Cl,hsa5159
D03350,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1.Cl.Cl,hsa558
D03350,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1.Cl.Cl,hsa5754
D03350,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1.Cl.Cl,hsa5979
D03350,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1.Cl.Cl,hsa6098
D03350,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1.Cl.Cl,hsa6259
D03350,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1.Cl.Cl,hsa7010
D03350,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1.Cl.Cl,hsa7075
D03350,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1.Cl.Cl,hsa7301
D03350,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1.Cl.Cl,hsa780
D05498,CCCCCC(O)C=CC1c2cc(CCCCC(=O)O)n(-c3ccccc3)c2CC1O,hsa240
D03663,Cl.O=C(O)c1ccc(OCCn2ccnc2)cc1,hsa6916
D00567,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,hsa5743
D00567,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,hsa760
D00567,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,hsa761
D00567,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,hsa5170
D00567,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,hsa5243
D00567,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,hsa1559
D00567,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,hsa5742
D00141,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,hsa2739
D00141,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,hsa8644
D00141,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,hsa5743
D00141,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,hsa5742
D00141,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,hsa5320
D00141,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,hsa145482
D00141,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,hsa239
D00141,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,hsa240
D00141,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,hsa242
D00141,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,hsa246
D00141,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,hsa247
D00141,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,hsa4048
D08963,Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NC(CCO)CCO)nc21,hsa1432
D03234,O.O.O.O.O.O=P([O-])(O)C(O)(Cc1cccnc1)P(=O)(O)O.O=P([O-])(O)C(O)(Cc1cccnc1)P(=O)(O)O.[Na+].[Na+],hsa2224
D11342,CC(C)CC(C(=O)Nc1ccn(CC(O)CO)n1)N1CC(Oc2ccccc2Cl)=CC1=O,hsa2645
D00034,Nc1ncnc2[nH]cnc12,hsa32
D00034,Nc1ncnc2[nH]cnc12,hsa353
D00034,Nc1ncnc2[nH]cnc12,hsa4507
D00034,Nc1ncnc2[nH]cnc12,hsa55825
D00034,Nc1ncnc2[nH]cnc12,hsa52
D00034,Nc1ncnc2[nH]cnc12,hsa6733
D09925,CC1(O)CC(c2nc(-c3ccc4ccc(-c5ccccc5)nc4c3)c3c(N)nccn23)C1,hsa3480
D10800,CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1NC1CCOCC1.CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1NC1CCOCC1.O=C(O)C=CC(=O)O,hsa2322
D02466,CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O.Cl.Cl.O.O,hsa3176
D10862,O=C(Nc1cc(Oc2cc(F)c(NC(=O)C3(C(=O)Nc4ccc(F)cc4)CC3)cc2F)ccn1)C1CC1,hsa3791
D10862,O=C(Nc1cc(Oc2cc(F)c(NC(=O)C3(C(=O)Nc4ccc(F)cc4)CC3)cc2F)ccn1)C1CC1,hsa4233
D10862,O=C(Nc1cc(Oc2cc(F)c(NC(=O)C3(C(=O)Nc4ccc(F)cc4)CC3)cc2F)ccn1)C1CC1,hsa7010
D01776,Cc1cc(=O)n(-c2ccccc2)n1C,hsa5743
D01776,Cc1cc(=O)n(-c2ccccc2)n1C,hsa5742
D10321,Cn1cc(CNCC2CCN(c3ncc(C(=O)NO)cn3)CC2)c2ccccc21,hsa3065
D10321,Cn1cc(CNCC2CCN(c3ncc(C(=O)NO)cn3)CC2)c2ccccc21,hsa3066
D10321,Cn1cc(CNCC2CCN(c3ncc(C(=O)NO)cn3)CC2)c2ccccc21,hsa8841
D10321,Cn1cc(CNCC2CCN(c3ncc(C(=O)NO)cn3)CC2)c2ccccc21,hsa55869
D10321,Cn1cc(CNCC2CCN(c3ncc(C(=O)NO)cn3)CC2)c2ccccc21,hsa9759
