drug_id,hsa_id
D05708,hsa6335
D05708,hsa6336
D05708,hsa11280
D00331,hsa2554
D00331,hsa2555
D00331,hsa2556
D00331,hsa2557
D00331,hsa2558
D00331,hsa2559
D11041,hsa1080
D00777,hsa2902
D00777,hsa2903
D00777,hsa2904
D00777,hsa2905
D00777,hsa2906
D00777,hsa1139
D00777,hsa1136
D00777,hsa116443
D00777,hsa1137
D04740,hsa3767
D04740,hsa6833
D03100,hsa2904
D06392,hsa7442
D06392,hsa79054
D06392,hsa8989
D06392,hsa162514
D02364,hsa1134
D02364,hsa1135
D02364,hsa1136
D02364,hsa1137
D02364,hsa1138
D02364,hsa8973
D02364,hsa1139
D02364,hsa55584
D02364,hsa57053
D02364,hsa1140
D02364,hsa1141
D02364,hsa1142
D02364,hsa1143
D02364,hsa1144
D02364,hsa1145
D02364,hsa1146
D07725,hsa2554
D05249,hsa7442
D01256,hsa2891
D01256,hsa3778
D08422,hsa116443
D08422,hsa6531
D08422,hsa1135
D08422,hsa3783
D08422,hsa3359
D08422,hsa6336
D08422,hsa3778
D08422,hsa3779
D08422,hsa10242
D08422,hsa27094
D08422,hsa27345
D08422,hsa3780
D08422,hsa3781
D08422,hsa3782
D08422,hsa6323
D08422,hsa6326
D08422,hsa6328
D08422,hsa6329
D08422,hsa6331
D08422,hsa6334
D08422,hsa6335
D08422,hsa11280
D05378,hsa2554
D05378,hsa2555
D05378,hsa2556
D05378,hsa2557
D05378,hsa2558
D05378,hsa2559
D05378,hsa2560
D05378,hsa2562
D05378,hsa2561
D05378,hsa2563
D05378,hsa2564
D05378,hsa2565
D05378,hsa2566
D05378,hsa2567
D05378,hsa2568
D05378,hsa55879
DB11090,hsa3757
D08127,hsa6323
D08127,hsa6326
D08127,hsa6328
D08127,hsa6329
D08127,hsa6331
D08127,hsa6334
D08127,hsa6335
D08127,hsa6336
D08127,hsa11280
D01519,hsa6323
D01519,hsa6326
D01519,hsa6328
D01519,hsa6329
D01519,hsa6331
D01519,hsa6334
D01519,hsa6335
D01519,hsa6336
D01519,hsa11280
DB01339,hsa1135
D04095,hsa6323
D04095,hsa6326
D04095,hsa6328
D04095,hsa6329
D04095,hsa6331
D04095,hsa6334
D04095,hsa6335
D04095,hsa6336
D07473,hsa2902
D07473,hsa2906
D07473,hsa2904
D07473,hsa2905
D07473,hsa116444
D07473,hsa116443
D07473,hsa2903
D07473,hsa6532
D07473,hsa6530
D07473,hsa3760
D00810,hsa1139
D04260,hsa775
D04260,hsa776
D04260,hsa778
D04260,hsa779
D05039,hsa6532
D00848,hsa2902
D00848,hsa2903
D00848,hsa2904
D00848,hsa2905
D00848,hsa2906
D00848,hsa116443
D00848,hsa1139
D00848,hsa6532
D00848,hsa1137
D00848,hsa1135
D00848,hsa1141
D00848,hsa1143
D00848,hsa1136
D00848,hsa6530
DB04209,hsa3778
DB04209,hsa1259
D00227,hsa1080
D00227,hsa3783
D00227,hsa6261
D00227,hsa6262
D00227,hsa6263
D02207,hsa1135
D02207,hsa1136
D02207,hsa1137
D02207,hsa1138
D02207,hsa8973
D02207,hsa1139
D02207,hsa55584
D02207,hsa57053
D02207,hsa1141
D02207,hsa1142
D02207,hsa1143
D02207,hsa1134
D02207,hsa2554
D02207,hsa2555
D02207,hsa2556
D02207,hsa2557
D02207,hsa2558
D02207,hsa2559
D02207,hsa3780
D02207,hsa3781
D02207,hsa3359
D02599,hsa2902
D02599,hsa2903
D02599,hsa2904
D02599,hsa2905
D02599,hsa2906
D02599,hsa116443
D02599,hsa116444
D02599,hsa6530
D02599,hsa6336
D04905,hsa2902
D04905,hsa2903
D04905,hsa2904
D04905,hsa2905
D04905,hsa2906
D04905,hsa2743
D04905,hsa2742
D04905,hsa2561
D04905,hsa116443
D04905,hsa2565
D04905,hsa2563
D04905,hsa2556
D04905,hsa2555
D04905,hsa2554
D04905,hsa2558
D04905,hsa116444
D04905,hsa3359
D04905,hsa2567
D04905,hsa2564
D04905,hsa2559
D04905,hsa2560
D04905,hsa8001
D04905,hsa2566
D04905,hsa55879
D04905,hsa2568
D04905,hsa2557
D04905,hsa2562
D04905,hsa2741
D00538,hsa8913
D00538,hsa8912
D00538,hsa8911
D00538,hsa6331
D00538,hsa6323
D00538,hsa6324
D00538,hsa6328
D00538,hsa6335
D00538,hsa6329
D00538,hsa11280
D00538,hsa6326
D00538,hsa6327
D00538,hsa55800
D00538,hsa6330
D00538,hsa6334
D00538,hsa6336
D00538,hsa51802
D00538,hsa55515
D00538,hsa6332
D00538,hsa6337
D00538,hsa6338
D00538,hsa6339
D00538,hsa6340
D00538,hsa9311
D00700,hsa1139
D00700,hsa2898
D00700,hsa2891
D00700,hsa1137
D00700,hsa2554
D00700,hsa2555
D00700,hsa2556
D00700,hsa2557
D00700,hsa2558
D00700,hsa2559
D00700,hsa2560
D00700,hsa2562
D00700,hsa2561
D00700,hsa2563
D00700,hsa2564
D00700,hsa2565
D00700,hsa2566
D00700,hsa2567
D00700,hsa2568
D00700,hsa55879
D00799,hsa3781
D02275,hsa1134
D02275,hsa1140
D02275,hsa1144
D02275,hsa1145
D02275,hsa1146
D02275,hsa57053
D08987,hsa1137
D08987,hsa1141
DB04840,hsa6530
D08283,hsa2554
D08283,hsa2555
D08283,hsa2556
D08283,hsa2557
D08283,hsa2558
D08283,hsa2559
D08283,hsa2560
D08283,hsa2562
D08283,hsa2561
D08283,hsa2563
D08283,hsa2564
D08283,hsa2565
D08283,hsa2566
D08283,hsa2567
D08283,hsa2568
D08283,hsa55879
D00537,hsa2897
D00537,hsa2890
D00537,hsa2554
D00537,hsa2555
D00537,hsa2556
D00537,hsa2557
D00537,hsa2558
D00537,hsa2559
D00537,hsa2560
D00537,hsa2561
D00537,hsa2562
D00537,hsa2563
D00537,hsa2564
D00537,hsa2565
D00537,hsa2566
D00537,hsa2567
D00537,hsa2568
D00537,hsa55879
D00537,hsa6323
D00537,hsa2891
D00537,hsa2892
D00537,hsa2893
D00537,hsa2898
D00537,hsa2899
D00537,hsa2900
D00537,hsa2901
D00537,hsa6326
D00537,hsa6328
D00537,hsa6329
D00537,hsa6331
D00537,hsa6334
D00537,hsa6335
D00537,hsa6336
D00537,hsa11280
D00537,hsa775
D00537,hsa776
D00537,hsa778
D00537,hsa779
D00537,hsa777
D00537,hsa782
D00537,hsa783
D00537,hsa785
D00537,hsa784
D00537,hsa6332
D00560,hsa3757
D00560,hsa10369
D00560,hsa27092
D00560,hsa3708
D00560,hsa3710
D00560,hsa5310
D00560,hsa55503
D00560,hsa55799
D00560,hsa59284
D00560,hsa6261
D00560,hsa6262
D00560,hsa6263
D00560,hsa773
D00560,hsa774
D00560,hsa775
D00560,hsa776
D00560,hsa777
D00560,hsa778
D00560,hsa779
D00560,hsa781
D00560,hsa782
D00560,hsa783
D00560,hsa784
D00560,hsa785
D00560,hsa786
D00560,hsa8911
D00560,hsa8912
D00560,hsa8913
D00560,hsa8989
D00560,hsa9254
D00560,hsa93589
D00358,hsa6331
D00358,hsa6336
D00358,hsa6335
D00358,hsa6329
D00358,hsa6323
D00358,hsa6326
D00358,hsa6328
D00358,hsa6334
D00358,hsa11280
D00358,hsa8645
D03662,hsa3359
D03662,hsa285242
D03662,hsa200909
D03662,hsa170572
D03662,hsa9177
DB09481,hsa2902
DB09481,hsa2906
DB09481,hsa2904
DB09481,hsa2905
DB09481,hsa116444
DB09481,hsa116443
DB09481,hsa2903
D08145,hsa2554
D08145,hsa2555
D08145,hsa2556
D08145,hsa2557
D08145,hsa2558
D08145,hsa2559
D08145,hsa2560
D08145,hsa2562
D08145,hsa2561
D08145,hsa2563
D08145,hsa2564
D08145,hsa2565
D08145,hsa2566
D08145,hsa2567
D08145,hsa2568
D08145,hsa55879
D00619,hsa775
D00619,hsa776
D00619,hsa778
D00619,hsa779
D00619,hsa3738
D00619,hsa3743
D00619,hsa3744
D00619,hsa3747
D00619,hsa3763
D00619,hsa774
D00619,hsa8912
D00619,hsa773
D00619,hsa6532
D00619,hsa8913
D00619,hsa3767
D00619,hsa3757
D00701,hsa2554
D00701,hsa2555
D00701,hsa2556
D00701,hsa2557
D00701,hsa2558
D00701,hsa2559
D00701,hsa2560
D00701,hsa2562
D00701,hsa2561
D00701,hsa2563
D00701,hsa2564
D00701,hsa2565
D00701,hsa2566
D00701,hsa2567
D00701,hsa2568
D00701,hsa55879
DB11640,hsa3742
DB11640,hsa3743
DB11640,hsa3744
DB11640,hsa3750
DB11640,hsa3737
DB11640,hsa3739
DB11640,hsa3745
DB11640,hsa3748
DB11640,hsa3738
DB11640,hsa3746
DB11640,hsa3747
DB11640,hsa3752
DB11640,hsa3741
DB11640,hsa3751
DB11640,hsa3736
DB11640,hsa9312
DB11640,hsa3749
D09918,hsa2902
D09918,hsa2903
D09918,hsa2904
D09918,hsa2905
D09918,hsa2906
D08964,hsa2890
D08964,hsa2891
D08964,hsa2892
D08964,hsa2893
DB11633,hsa775
DB11633,hsa3757
DB11633,hsa6331
DB11633,hsa3767
DB11633,hsa3752
DB11633,hsa3763
DB11633,hsa3765
DB11633,hsa3784
DB11633,hsa3741
D00704,hsa2554
D00704,hsa2555
D00704,hsa2556
D00704,hsa2557
D00704,hsa2558
D00704,hsa2559
D00704,hsa2560
D00704,hsa2561
D00704,hsa2562
D00704,hsa2563
D00704,hsa2564
D00704,hsa2565
D00704,hsa2566
D00704,hsa2567
D00704,hsa2568
D00704,hsa55879
D02127,hsa2562
D02127,hsa2560
D02127,hsa2557
D02127,hsa2559
D02127,hsa8001
D02127,hsa2554
D02127,hsa2561
D02127,hsa2555
D02127,hsa2558
D02127,hsa2556
D02456,hsa6323
D02456,hsa6326
D02456,hsa6328
D02456,hsa6329
D02456,hsa6331
D02456,hsa6334
D02456,hsa6335
D02456,hsa6336
D02456,hsa11280
D00267,hsa2554
D00267,hsa2555
D00267,hsa2556
D00267,hsa2557
D00267,hsa2558
D00267,hsa2559
D00267,hsa2560
D00267,hsa2561
D00267,hsa2562
D00267,hsa2563
D00267,hsa2564
D00267,hsa2565
D00267,hsa2566
D00267,hsa2567
D00267,hsa2568
D00267,hsa55879
D07094,hsa779
D05156,hsa1134
D05156,hsa1135
D05156,hsa1136
D05156,hsa1137
D05156,hsa1138
D05156,hsa8973
D05156,hsa1139
D05156,hsa55584
D05156,hsa57053
D05156,hsa1140
D05156,hsa1141
D05156,hsa1142
D05156,hsa1143
D05156,hsa1144
D05156,hsa1145
D05156,hsa1146
D05156,hsa3752
D00732,hsa6323
D00732,hsa6326
D00732,hsa6328
D00732,hsa6329
D00732,hsa6331
D00732,hsa6334
D00732,hsa6335
D00732,hsa6336
D00732,hsa11280
D00732,hsa8645
D00732,hsa57053
D00732,hsa6531
D00732,hsa116443
D00732,hsa3359
D08481,hsa2554
D08481,hsa2555
D08481,hsa2556
D08481,hsa2557
D08481,hsa2558
D08481,hsa2559
D08481,hsa2560
D08481,hsa2562
D08481,hsa2561
D08481,hsa2563
D08481,hsa2564
D08481,hsa2565
D08481,hsa2566
D08481,hsa2567
D08481,hsa2568
D08481,hsa55879
D00654,hsa3778
D11180,hsa6335
D07875,hsa6532
D07875,hsa3757
D07875,hsa6530
D00373,hsa3757
D00373,hsa3763
D02409,hsa1080
D02409,hsa3783
D02409,hsa6261
D02409,hsa6262
D02409,hsa6263
D08095,hsa348980
D08095,hsa610
D08095,hsa57657
D08095,hsa10021
D00699,hsa2554
D00699,hsa2555
D00699,hsa2556
D00699,hsa2557
D00699,hsa2558
D00699,hsa2559
D00699,hsa2560
D00699,hsa2562
D00699,hsa2561
D00699,hsa2563
D00699,hsa2564
D00699,hsa2565
D00699,hsa2566
D00699,hsa2567
D00699,hsa2568
D00699,hsa55879
D08687,hsa3359
D08935,hsa1137
D08935,hsa1141
D05453,hsa2902
D05453,hsa2903
D05453,hsa2904
D05453,hsa2905
D05453,hsa2906
D05453,hsa1134
D05453,hsa1135
D05453,hsa1136
D05453,hsa1137
D05453,hsa1138
D05453,hsa1139
D05453,hsa55584
D05453,hsa57053
D05453,hsa8973
D05453,hsa9312
D08655,hsa1135
D08655,hsa1136
D08655,hsa1137
D08655,hsa1138
D08655,hsa8973
D08655,hsa1139
D08655,hsa55584
D08655,hsa57053
D08655,hsa1141
D08655,hsa1142
D08655,hsa1143
D06887,hsa1139
D06887,hsa2898
D06887,hsa2891
D06887,hsa1137
D06887,hsa2554
D06887,hsa2555
D06887,hsa2556
D06887,hsa2557
D06887,hsa2558
D06887,hsa2559
D06887,hsa2560
D06887,hsa2561
D06887,hsa2562
D06887,hsa2563
D06887,hsa2564
D06887,hsa2565
D06887,hsa2566
D06887,hsa2567
D06887,hsa2568
D06887,hsa55879
D03744,hsa1141
D03744,hsa2905
D03744,hsa1143
D03744,hsa1136
D03744,hsa2903
D03744,hsa6532
D03744,hsa1139
D03744,hsa1135
D03744,hsa116443
D03744,hsa2906
D03744,hsa2904
D03744,hsa1137
D03744,hsa6530
D03744,hsa2902
D07273,hsa1135
D07273,hsa1136
D07273,hsa1137
D07273,hsa1138
D07273,hsa8973
D07273,hsa1139
D07273,hsa55584
D07273,hsa57053
D07273,hsa1141
D07273,hsa1142
D07273,hsa1143
D07793,hsa6532
D07793,hsa6531
D07793,hsa6530
D02145,hsa2554
D02145,hsa2555
D02145,hsa2556
D02145,hsa2557
D02145,hsa2558
D02145,hsa2559
D02145,hsa2560
D02145,hsa2562
D02145,hsa2561
D02145,hsa8001
D01889,hsa6326
D08435,hsa3757
D08435,hsa6331
D08435,hsa6323
D08435,hsa6326
D08435,hsa6328
D08435,hsa6329
D08435,hsa6334
D08435,hsa6335
D08435,hsa6336
D08435,hsa11280
D07330,hsa2554
DB06148,hsa6532
DB06148,hsa6531
DB06148,hsa6530
D09539,hsa781
D09539,hsa9254
D09539,hsa55799
D09539,hsa93589
D09539,hsa6529
D03060,hsa3359
D03060,hsa285242
D03060,hsa200909
D03060,hsa170572
D03060,hsa9177
D10134,hsa1080
D06206,hsa3757
D03826,hsa1134
D03826,hsa1135
D03826,hsa1136
D03826,hsa1137
D03826,hsa1138
D03826,hsa1139
D03826,hsa55584
D03826,hsa57053
D03826,hsa8973
D07481,hsa3359
D07481,hsa285242
D07481,hsa200909
D07481,hsa170572
D07481,hsa9177
D07448,hsa6532
D07448,hsa6530
D07448,hsa3736
D07448,hsa3785
D07448,hsa3786
D07448,hsa3757
D07448,hsa90134
D07448,hsa81033
D02906,hsa6323
D02906,hsa6326
D02906,hsa6328
D02906,hsa6329
D02906,hsa6331
D02906,hsa6334
D02906,hsa6335
D02906,hsa6336
D02906,hsa11280
D01838,hsa3359
D01838,hsa285242
D01838,hsa200909
D01838,hsa170572
D01838,hsa9177
DB00906,hsa6529
D00533,hsa6331
D00533,hsa6323
D00533,hsa6326
D00533,hsa6328
D00533,hsa6329
D00533,hsa6334
D00533,hsa6335
D00533,hsa6336
D00533,hsa11280
D00533,hsa55800
D00533,hsa6330
D00533,hsa6332
D00533,hsa6324
D00533,hsa6327
D00311,hsa2554
D00311,hsa2555
D00311,hsa2556
D00311,hsa2557
D00311,hsa2558
D00311,hsa2559
D00311,hsa2560
D00311,hsa2561
D00311,hsa2562
D00311,hsa2563
D00311,hsa2564
D00311,hsa2565
D00311,hsa2566
D00311,hsa2567
D00311,hsa2568
D00311,hsa55879
D00311,hsa2569
D00311,hsa2570
D00311,hsa200959
D00234,hsa3757
D00234,hsa3756
D03536,hsa775
D03536,hsa776
D03536,hsa778
D03536,hsa779
D08411,hsa3757
D07398,hsa6532
D07398,hsa6531
D07398,hsa6530
D00186,hsa3757
D06353,hsa3359
D06353,hsa285242
D06353,hsa200909
D06353,hsa170572
D06353,hsa9177
DB01440,hsa2560
D01603,hsa3758
D01603,hsa6530
D08449,hsa6531
D08449,hsa6532
D08449,hsa6530
D09035,hsa2890
D09035,hsa2891
D09035,hsa2892
D09035,hsa2893
DB09061,hsa1139
DB09061,hsa7442
DB09061,hsa2743
DB09061,hsa8001
DB09061,hsa2741
DB09061,hsa8913
DB09061,hsa8912
DB09061,hsa8911
DB09061,hsa3359
DB09061,hsa79054
DB09061,hsa8989
DB09061,hsa162514
DB09061,hsa51393
DB09061,hsa59341
DB09061,hsa7416
D00349,hsa781
D00349,hsa9254
D00349,hsa775
D00349,hsa776
D00349,hsa779
D00349,hsa783
D00349,hsa8912
D00349,hsa778
D00349,hsa786
D00349,hsa8911
D00349,hsa8913
D00349,hsa93589
D00470,hsa2554
D00470,hsa2555
D00470,hsa2556
D00470,hsa2557
D00470,hsa2558
D00470,hsa2559
D00470,hsa2560
D00470,hsa2561
D00470,hsa2562
D00470,hsa2563
D00470,hsa2564
D00470,hsa2565
D00470,hsa2566
D00470,hsa2567
D00470,hsa2568
D00470,hsa55879
D00470,hsa2569
D00470,hsa2570
D00470,hsa200959
D07450,hsa786
D07450,hsa781
D07450,hsa9254
D07450,hsa55799
D07450,hsa775
D07450,hsa776
D07450,hsa778
D07450,hsa779
D07450,hsa782
D07450,hsa783
D07450,hsa784
D07450,hsa785
D07450,hsa774
D07450,hsa773
D07450,hsa8913
D07450,hsa8912
D07450,hsa8911
D07165,hsa610
D07165,hsa348980
D07165,hsa57657
D07165,hsa10021
D01293,hsa2554
D01293,hsa2555
D01293,hsa2556
D01293,hsa2557
D01293,hsa2558
D01293,hsa2559
D01293,hsa2560
D01293,hsa2562
D01293,hsa2561
D01293,hsa2563
D01293,hsa2564
D01293,hsa2565
D01293,hsa2566
D01293,hsa2567
D01293,hsa2568
D01293,hsa55879
D00195,hsa1134
D00195,hsa1135
D00195,hsa1136
D00195,hsa1137
D00195,hsa1138
D00195,hsa1139
D00195,hsa55584
D00195,hsa57053
D00195,hsa8973
D00812,hsa3782
D00812,hsa6532
D00812,hsa6530
D08070,hsa6532
D08070,hsa3757
D08070,hsa6531
D08070,hsa6530
D08070,hsa3751
D08070,hsa3752
D08070,hsa3756
D03492,hsa6323
D03492,hsa6326
D03492,hsa6328
D03492,hsa6329
D03492,hsa6331
D03492,hsa6334
D03492,hsa6335
D03492,hsa6336
D03492,hsa11280
D00329,hsa2554
D00329,hsa2555
D00329,hsa2556
D00329,hsa2557
D00329,hsa2558
D00329,hsa2559
D00329,hsa2560
D00329,hsa2561
D00329,hsa2562
D00329,hsa2563
D00329,hsa2564
D00329,hsa2565
D00329,hsa2566
D00329,hsa2567
D00329,hsa2568
D00329,hsa55879
D00329,hsa2569
D00329,hsa2570
D00329,hsa200959
DB13955,hsa1137
D00319,hsa781
D00319,hsa9254
D00319,hsa775
D00319,hsa776
D00319,hsa779
D00319,hsa783
D00319,hsa8912
D00319,hsa778
D00319,hsa773
D08669,hsa1141
D08669,hsa1136
D08669,hsa1139
D08669,hsa1137
D08669,hsa8973
D00379,hsa3767
D00379,hsa6833
D00379,hsa3758
DB01116,hsa57053
D07993,hsa6331
D07993,hsa6323
D07993,hsa6326
D07993,hsa6328
D07993,hsa6329
D07993,hsa6334
D07993,hsa6335
D07993,hsa6336
D07993,hsa11280
D00513,hsa285242
D00513,hsa3359
D00513,hsa9177
D01275,hsa6261
D01275,hsa6262
D01275,hsa6263
D00695,hsa2554
D00695,hsa2555
D00695,hsa2556
D00695,hsa2557
D00695,hsa2558
D00695,hsa2559
D00695,hsa2560
D00695,hsa2562
D00695,hsa2561
D00695,hsa2563
D00695,hsa2564
D00695,hsa2565
D00695,hsa2566
D00695,hsa2567
D00695,hsa2568
D00695,hsa55879
D00695,hsa2570
D00695,hsa2569
D00695,hsa200959
DB00176,hsa6532
DB00176,hsa3757
DB09118,hsa2554
DB09118,hsa2555
DB09118,hsa2556
DB09118,hsa2557
DB09118,hsa2558
DB09118,hsa2559
DB09118,hsa2560
DB09118,hsa2561
DB09118,hsa2562
DB09118,hsa2563
DB09118,hsa2564
DB09118,hsa2565
DB09118,hsa2566
DB09118,hsa2567
DB09118,hsa2568
DB09118,hsa55879
D09757,hsa3757
D09757,hsa3784
D09757,hsa3768
D03180,hsa1139
D03180,hsa2898
D03180,hsa2891
D03180,hsa1137
D03180,hsa2554
D03180,hsa2555
D03180,hsa2556
D03180,hsa2557
D03180,hsa2558
D03180,hsa2559
D03180,hsa2560
D03180,hsa2561
D03180,hsa2562
D03180,hsa2563
D03180,hsa2564
D03180,hsa2565
D03180,hsa2566
D03180,hsa2567
D03180,hsa2568
D03180,hsa55879
D03830,hsa775
D03830,hsa776
D03830,hsa778
D03830,hsa779
D03830,hsa3736
D03830,hsa3737
D03830,hsa3738
D03830,hsa3741
D03830,hsa3746
D03830,hsa786
D07943,hsa775
D07943,hsa776
D07943,hsa778
D07943,hsa779
D00637,hsa6323
D00637,hsa6326
D00637,hsa6328
D00637,hsa6329
D00637,hsa6331
D00637,hsa6334
D00637,hsa6335
D00637,hsa6336
D00637,hsa11280
D00637,hsa3752
D00637,hsa3751
D00637,hsa3757
D10111,hsa1141
D10111,hsa1135
D10111,hsa1137
D10111,hsa1139
D00303,hsa3757
D00303,hsa6331
D00303,hsa3751
D00303,hsa3752
D00303,hsa6323
D00303,hsa6326
D00303,hsa6328
D00303,hsa6329
D00303,hsa6334
D00303,hsa6335
D00303,hsa6336
D00303,hsa11280
D00303,hsa51802
D00303,hsa55515
D00303,hsa55800
D00303,hsa6324
D00303,hsa6330
D00303,hsa6332
D00303,hsa6337
D00303,hsa6338
D00303,hsa6339
D00303,hsa6340
D00303,hsa9311
D00791,hsa3782
D07952,hsa6326
D08231,hsa1136
D08231,hsa1141
D00710,hsa8913
D00710,hsa8912
D00710,hsa8911
D00763,hsa1135
D00763,hsa1136
D00763,hsa1137
D00763,hsa1138
D00763,hsa8973
D00763,hsa1139
D00763,hsa55584
D00763,hsa57053
D00763,hsa1141
D00763,hsa1142
D00763,hsa1143
D05028,hsa2554
D05028,hsa2555
D05028,hsa2556
D05028,hsa2557
D05028,hsa2558
D05028,hsa2559
D05028,hsa2560
D05028,hsa2562
D05028,hsa2561
D05028,hsa2563
D05028,hsa2564
D05028,hsa2565
D05028,hsa2566
D05028,hsa2567
D05028,hsa2568
D05028,hsa55879
DB09086,hsa162514
D08319,hsa6336
D08319,hsa6323
D08319,hsa6326
D08319,hsa6328
D08319,hsa6329
D08319,hsa6331
D08319,hsa6334
D08319,hsa6335
D08319,hsa11280
D00615,hsa775
D00615,hsa776
D00615,hsa778
D00615,hsa779
D00615,hsa773
D00615,hsa774
D00615,hsa8911
D00615,hsa55799
D00615,hsa782
DB04821,hsa6532
DB04821,hsa6531
DB04821,hsa6530
D07298,hsa2554
D07298,hsa2555
D07298,hsa2556
D07298,hsa2557
D07298,hsa2558
D07298,hsa2559
D07298,hsa2560
D07298,hsa2562
D07298,hsa2561
D07298,hsa2563
D07298,hsa2564
D07298,hsa2565
D07298,hsa2566
D07298,hsa2567
D07298,hsa2568
D07298,hsa55879
D07753,hsa3778
D00551,hsa6261
D00551,hsa6262
D00551,hsa6323
D00551,hsa6326
D00551,hsa6328
D00551,hsa6329
D00551,hsa6331
D00551,hsa6334
D00551,hsa6335
D00551,hsa6336
D00551,hsa11280
D01145,hsa775
D01145,hsa776
D01145,hsa778
D01145,hsa779
D00113,hsa2741
D00113,hsa1137
D00113,hsa1141
D00544,hsa2890
D00544,hsa2741
D00544,hsa2554
D00544,hsa2555
D00544,hsa2556
D00544,hsa2557
D00544,hsa2558
D00544,hsa2559
D00544,hsa2560
D00544,hsa2561
D00544,hsa2562
D00544,hsa2563
D00544,hsa2564
D00544,hsa2565
D00544,hsa2566
D00544,hsa2567
D00544,hsa2568
D00544,hsa55879
D00544,hsa3736
D00765,hsa1135
D00765,hsa3359
D00765,hsa1136
D00765,hsa1137
D00765,hsa1138
D00765,hsa8973
D00765,hsa1139
D00765,hsa55584
D00765,hsa57053
D00765,hsa1141
D00765,hsa1142
D00765,hsa1143
D04370,hsa3359
D04370,hsa9177
D02103,hsa6323
D02103,hsa6326
D02103,hsa6328
D02103,hsa6329
D02103,hsa6331
D02103,hsa6334
D02103,hsa6335
D02103,hsa6336
D02103,hsa11280
D02103,hsa6324
D00364,hsa3757
D00364,hsa3741
DB14507,hsa2892
D00650,hsa3778
D10470,hsa2741
D06652,hsa3736
D10780,hsa2890
D10780,hsa2891
D10780,hsa2892
D10780,hsa2893
D00696,hsa2554
D00696,hsa2555
D00696,hsa2556
D00696,hsa2557
D00696,hsa2558
D00696,hsa2559
D00696,hsa2560
D00696,hsa2562
D00696,hsa2561
D00696,hsa2563
D00696,hsa2564
D00696,hsa2565
D00696,hsa2566
D00696,hsa2567
D00696,hsa2568
D00696,hsa55879
D04821,hsa3359
D04821,hsa285242
D04821,hsa200909
D04821,hsa170572
D04821,hsa9177
D03746,hsa2902
D03746,hsa2903
D03746,hsa2904
D03746,hsa2905
D03746,hsa2906
D07509,hsa775
D07509,hsa776
D07509,hsa778
D07509,hsa779
D00678,hsa3359
D00678,hsa285242
D00678,hsa200909
D00678,hsa170572
D00678,hsa9177
D00221,hsa2902
D00221,hsa2906
D00221,hsa2904
D00221,hsa116443
D00221,hsa2903
D02716,hsa781
D02716,hsa9254
D02716,hsa55799
D02716,hsa93589
D00550,hsa2554
D00550,hsa2555
D00550,hsa2556
D00550,hsa2557
D00550,hsa2558
D00550,hsa2559
D00550,hsa2560
D00550,hsa2562
D00550,hsa2561
D00550,hsa2563
D00550,hsa2564
D00550,hsa2565
D00550,hsa2566
D00550,hsa2567
D00550,hsa2568
D00550,hsa55879
D00550,hsa2569
D00651,hsa3778
D00276,hsa3757
D06224,hsa2554
D06224,hsa2555
D06224,hsa2556
D06224,hsa2557
D06224,hsa2558
D06224,hsa2559
D06224,hsa2560
D06224,hsa2562
D06224,hsa2561
D06224,hsa8001
D09758,hsa3757
D09758,hsa3784
D02016,hsa3359
D02016,hsa285242
D02016,hsa200909
D02016,hsa170572
D02016,hsa9177
D00500,hsa2554
D00500,hsa2555
D00500,hsa2556
D00500,hsa2557
D00500,hsa2558
D00500,hsa2559
D00500,hsa2560
D00500,hsa2562
D00500,hsa2561
D00500,hsa2563
D00500,hsa2564
D00500,hsa2565
D00500,hsa2566
D00500,hsa2567
D00500,hsa2568
D00500,hsa55879
D00500,hsa116443
D00500,hsa2898
D00500,hsa2906
D00500,hsa1139
D00500,hsa116444
D00500,hsa2905
D00500,hsa2904
D00500,hsa2891
D00500,hsa1137
D00500,hsa2903
D00500,hsa2902
D02013,hsa7224
D00247,hsa1080
D02696,hsa2890
D02696,hsa2891
D02696,hsa2892
D02696,hsa2893
D03495,hsa3359
D03495,hsa285242
D03495,hsa200909
D03495,hsa170572
D03495,hsa9177
DB01593,hsa2741
D00338,hsa2554
D00338,hsa2555
D00338,hsa2556
D00338,hsa2557
D00338,hsa2558
D00338,hsa2559
D00338,hsa2560
D00338,hsa2561
D00338,hsa2562
D00338,hsa2563
D00338,hsa2564
D00338,hsa2565
D00338,hsa2566
D00338,hsa2567
D00338,hsa2568
D00338,hsa55879
D00338,hsa2569
D00338,hsa2570
D00338,hsa200959
D02234,hsa3781
D08282,hsa7442
D07770,hsa1134
D07770,hsa1135
D07770,hsa1136
D07770,hsa1137
D07770,hsa1138
D07770,hsa8973
D07770,hsa1139
D07770,hsa55584
D07770,hsa57053
D07770,hsa1140
D07770,hsa1141
D07770,hsa1142
D07770,hsa1143
D07770,hsa1144
D07770,hsa1145
D07770,hsa1146
D00335,hsa6833
D00335,hsa3758
D00335,hsa3767
D00404,hsa8913
D00404,hsa8912
D00404,hsa8911
D00708,hsa6331
D02340,hsa6532
D02340,hsa6531
D02340,hsa6530
D02340,hsa3359
D00252,hsa1137
D00252,hsa1141
D00252,hsa6331
D00252,hsa6323
D00252,hsa6326
D00252,hsa6328
D00252,hsa6329
D00252,hsa6334
D00252,hsa6335
D00252,hsa6336
D00252,hsa11280
D00252,hsa51802
D00252,hsa55515
